	ID	Edit_type	Effect	WN_ef	WNN_ef	WN_dp	WNN_dp
190362	Dpe39:43460042	Ubiq-Med	3'	0.07142857142857142	0.11504424778761063	56	113
190363	Dpe39:43708061	Neural	Rec	0.3411764705882353	0.061420345489443376	170	521
190368	Dpe39:43723572	Neural	3'	0.4864864864864865	0.12074303405572755	111	323
190369	Dpe39:43724691	Ubiq-High	5'	1.0	1.0	58	137
190370	Dpe39:43725050	Ubiq-Low	5'	0.04225352112676056	0.040816326530612235	71	147
190371	Dpe39:43725073	Neural	5'	0.08333333333333333	0.019704433497536943	84	203
190372	Dpe39:43725575	Neural	Syn	0.0945945945945946	0.02336448598130841	148	428
190373	Dpe39:43725823	Neural	3'	0.72	0.3417085427135678	175	398
190374	Dpe39:43725837	Neural	3'	0.07142857142857142	0.0427807486631016	182	374
190376	Dpe39:43725851	Neural	3'	0.2611111111111111	0.06476683937823834	180	386
190378	Dpe39:43952918	Neural	3'	0.1415929203539823	0.05759162303664921	113	191
190379	Dpe39:43952939	Neural	3'	0.125	0.07692307692307693	104	221
190384	Dpe39:43953036	Ubiq-Low	3'	0.0335195530726257	0.026143790849673203	179	306
190402	Dpe39:44276658	Neural	Rec	0.6041666666666666	0.017543859649122806	48	57
190405	Dpe39:44300801	Ubiq-Low	Syn	0.032786885245901634	0.03883495145631068	61	103
190406	Dpe39:44300813	Neural	Syn	0.07407407407407407	0.011235955056179777	135	178
190430	Dpe39:44899152	Neural	Rec	0.8637241024321194	0.03968717170538112	7771	8567
190442	Dpe39:44899258	Neural	Rec	0.9193079934335144	0.10484883057615517	7919	8765
190447	Dpe39:44899311	Neural	Rec	0.6837730870712401	0.011173827900011521	7580	8681
190474	Dpe39:44947783	Neural	Intron	0.8823529411764706	0.13333333333333333	85	30
190478	Dpe39:44948080	Neural	Rec	0.8105565300590017	0.04497751124437781	6271	3335
190486	Dpe39:44948116	Neural	Rec	0.5018203883495146	0.010027100271002709	6592	3690
190494	Dpe39:44948159	Neural	Rec	0.14131205673758865	0.01094154909300317	5640	3473
190497	Dpe39:44948179	Neural	Rec	0.914640117512649	0.046803303762618535	6127	3269
190504	Dpe39:44948313	Neural	Intron	0.6216216216216216	0.01282051282051282	222	78
190508	Dpe39:44948462	Neural	Intron	0.84375	0.04411764705882353	128	68
190512	Dpe39:44948561	Neural	Intron	0.9339622641509434	0.06818181818181818	106	44
190513	Dpe39:44948750	Neural	SJ	0.7748917748917749	0.05035971223021583	231	139
190515	Dpe39:44948786	Neural	Intron	0.4754098360655738	0.030303030303030307	61	33
190529	Dpe39:44971862	Neural	Intron	0.3995451099317665	0.012825994014536126	1319	2339
190566	Dpe39:44973077	Neural	Intron	0.9068887206661619	0.12273972602739724	1321	3650
190572	Dpe39:44973176	Neural	Intron	0.9165424739195231	0.10450586898901933	1342	2641
190581	Dpe39:44973275	Neural	Intron	0.8077956989247311	0.08388520971302428	744	906
190586	Dpe39:44973373	Neural	Intron	0.8064516129032258	0.038461538461538464	62	78
190593	Dpe39:44973471	Neural	Intron	0.9037111334002006	0.05126050420168067	997	1190
190598	Dpe39:44973570	Neural	Rec	0.8549981691688027	0.1333999500374719	8193	8006
190604	Dpe39:44973606	Neural	Rec	0.5170365739293529	0.011326860841423949	6398	6180
190621	Dpe39:44973756	Neural	Rec	0.8244508462369463	0.0696969696969697	5554	3630
190626	Dpe39:44973792	Neural	Rec	0.447107868681605	0.010351317440401506	5757	3188
190633	Dpe39:44973855	Neural	Rec	0.9393815277493344	0.06678949792722247	4883	2171
190646	Dpe39:44973954	Neural	Rec	0.8185981956974323	0.06849082256968049	7205	5884
190656	Dpe39:44974041	Neural	Rec	0.7672658467360454	0.1011477761836442	6342	5576
190663	Dpe39:44974077	Neural	Rec	0.5730994152046783	0.01708581301593396	6840	5209
190670	Dpe39:44974140	Neural	Rec	0.6129404968226458	0.022498519834221437	6924	5067
190674	Dpe39:44974173	Neural	Rec	0.5452595452595452	0.022828698935805008	6993	5826
190686	Dpe39:44974249	Neural	Rec	0.6910569105691057	0.047282775560331586	6642	6514
190695	Dpe39:44974326	Neural	Rec	0.8287754277246396	0.103470715835141	7423	4610
190715	Dpe39:44974494	Neural	Rec	0.6581746552856205	0.04484848484848485	7615	7425
190733	Dpe39:44974666	Neural	Rec	0.368448568814534	0.020663068619892058	7651	6485
190749	Dpe39:44975523	Neural	Rec	0.5596904937361827	0.02562382613361953	8142	7454
190797	Dpe39:45117120	Ubiq-Low	5'	0.015202702702702704	0.020689655172413796	4736	2030
190801	Dpe39:45291338	Neural	3'	0.13432835820895522	0.02904564315352697	67	241
190802	Dpe39:45291389	Neural	3'	0.6086956521739131	0.2949308755760369	46	217
190803	Dpe39:45291407	Neural	3'	0.10909090909090907	0.034782608695652174	55	230
190804	Dpe39:45291480	Ubiq-Med	3'	0.0576923076923077	0.09696969696969696	52	165
190805	Dpe39:45291491	Neural	3'	0.1020408163265306	0.032467532467532464	49	154
190806	Dpe39:45291500	Neural	3'	0.32558139534883723	0.02877697841726619	43	139
190807	Dpe39:45291526	Ubiq-Med	3'	0.08	0.1643835616438356	25	73
190831	Dpe39:48143479	Neural	3'	0.2857142857142857	0.02127659574468085	49	94
190865	Dpe39:48302816	Neural	3'	0.5176470588235295	0.1	85	10
190900	Dpe39:48306659	Neural	3'	0.06965174129353234	0.011794439764111205	5226	4748
190960	Dpe39:48307166	Neural	Syn	0.10149892933618844	0.016793190706234185	4670	4347
190972	Dpe39:48307239	Neural	Rec	0.4829738933030647	0.06083001705514497	5286	5277
190992	Dpe39:48347702	Neural	Rec	0.12567024128686327	0.016094800141492747	5968	5654
191082	Dpe39:50754757	Ubiq-Med	3'	0.310841546626232	0.34373795761079	1319	2595
191083	Dpe39:50754766	Ubiq-Med	3'	0.1363203050524309	0.11796733212341197	1049	2204
191088	Dpe39:50754905	Ubiq-Med	3'	0.07944514501891553	0.0761904761904762	793	1680
191090	Dpe39:50754913	Ubiq-Med	3'	0.11385459533607682	0.10439921208141824	729	1523
191101	Dpe39:50891981	Ubiq-Low	3'	0.03637031594415871	0.02072829131652661	2722	3570
191102	Dpe39:50891983	Ubiq-Low	3'	0.02325581395348837	0.013299377475947937	2709	3534
191114	Dpe39:50892070	Ubiq-Low	3'	0.029596744358120607	0.0215393452039058	2703	3482
191124	Dpe39:50892140	Ubiq-Low	3'	0.03017241379310345	0.011354195513708112	2552	3611
191126	Dpe39:50892143	Ubiq-Med	3'	0.13815789473684212	0.16585505585792035	2432	3491
191127	Dpe39:50892144	Ubiq-Med	3'	0.4744167007777323	0.5779294653014789	2443	3516
191128	Dpe39:50892149	Ubiq-Med	3'	0.1118672905146746	0.14976553341148885	2351	3412
191129	Dpe39:50892151	Ubiq-Low	3'	0.011416490486257928	0.0168899242865463	2365	3434
191131	Dpe39:50892167	Ubiq-Med	3'	0.0494044993383326	0.07014333638304361	2267	3279
191133	Dpe39:50892219	Ubiq-Med	3'	0.4895678092399404	0.4491673970201577	1342	2282
191134	Dpe39:50892221	Ubiq-Med	3'	0.24192336589030805	0.19080962800875276	1331	2285
191136	Dpe39:50892227	Ubiq-Med	3'	0.04686192468619247	0.06301106301106303	1195	2079
191138	Dpe39:50892232	Ubiq-Med	3'	0.15295169946332735	0.10226700251889168	1118	1985
191139	Dpe39:50892233	Neural	3'	0.09472743521000894	0.030425963488843813	1119	1972
191140	Dpe39:50892234	Ubiq-Low	3'	0.017873100983020553	0.012090680100755669	1119	1985
191141	Dpe39:50892236	Ubiq-Low	3'	0.021238938053097345	0.014602215508559918	1130	1986
191143	Dpe39:50892239	Ubiq-Med	3'	0.2740112994350282	0.4184782608695653	1062	1840
191144	Dpe39:50892240	Ubiq-Med	3'	0.5353440150801131	0.6532826912642431	1061	1843
191147	Dpe39:50892246	Neural	3'	0.06026365348399248	0.01014957264957265	1062	1872
191148	Dpe39:50892270	Ubiq-Low	3'	0.02256410256410257	0.016383850204798128	975	1709
191149	Dpe39:50892276	Ubiq-Low	3'	0.04004214963119072	0.04581072935503315	949	1659
191150	Dpe39:50892288	Ubiq-Med	3'	0.07699194270367055	0.073749355337803	1117	1939
191151	Dpe39:50892297	Ubiq-Med	3'	0.4423251589464123	0.33729338842975204	1101	1936
191152	Dpe39:50892302	Ubiq-High	3'	0.811063829787234	0.759175465057818	1175	1989
191153	Dpe39:50892306	Ubiq-Low	3'	0.024849397590361446	0.016972477064220184	1328	2180
191154	Dpe39:50892315	Neural	3'	0.2760342368045649	0.1123843102688409	1402	2269
191155	Dpe39:50892321	Ubiq-Med	3'	0.04704301075268817	0.0861407249466951	1488	2345
191167	Dpe39:50997648	Neural	3'	0.4318181818181818	0.0967741935483871	44	31
191168	Dpe39:50997777	Ubiq-Low	Rec	0.041916167664670656	0.04	167	125
191182	Dpe39:51013836	Neural	5'	0.3807106598984771	0.016483516483516484	197	182
191201	Dpe39:51289042	Neural	Syn	0.44988344988344986	0.018404907975460124	429	978
191211	Dpe39:51408365	Ubiq-Low	Rec	0.014411990776325902	0.024651313655530332	5204	6166
191221	Dpe39:53125875	Neural	Rec	0.07177700348432056	0.02083333333333333	1435	48
191225	Dpe39:53135594	Ubiq-Low	Syn	0.01282051282051282	0.022727272727272728	1170	44
191228	Dpe39:53135733	Ubiq-Low	Rec	0.03755868544600939	0.016129032258064516	1278	62
191229	Dpe39:53163679	Neural	Syn	0.07491289198606271	0.020408163265306117	1148	49
191238	Dpe39:53270504	Ubiq-Med	Intron	0.17647058823529413	0.2352941176470588	17	51
191240	Dpe39:53270528	Ubiq-High	Intron	0.8125	0.9615384615384616	16	52
191281	Dpe39:53551327	Neural	3'	0.5976190476190476	0.04716981132075472	420	212
191289	Dpe39:54572591	Neural	Rec	0.2908560311284047	0.012987012987012988	3084	385
191293	Dpe39:54572633	Neural	Rec	0.3176947581812916	0.016706443914081142	3453	419
191314	Dpe39:54697508	Neural	Rec	0.3561236623067777	0.2124652455977757	8410	12948
191322	Dpe39:54699996	Neural	Rec	0.425990675990676	0.024617996604414258	8580	12958
191331	Dpe39:54701473	Neural	Rec	0.7133073562404062	0.08605455243949289	8469	13015
191343	Dpe39:54702640	Neural	Rec	0.4710886450499322	0.018209529921386167	8111	12466
191346	Dpe39:54702689	Ubiq-High	Rec	0.8518518518518519	0.4272263632797175	8262	12745
191353	Dpe39:54731195	Neural	Rec	0.7610294117647058	0.28109854604200324	272	619
191354	Dpe39:54731196	Neural	Rec	0.14559386973180075	0.016474464579901153	261	607
191355	Dpe39:54739134	Neural	3'	0.5797101449275363	0.3035714285714285	69	112
191356	Dpe39:54739135	Neural	3'	0.6176470588235294	0.3783783783783784	68	111
191357	Dpe39:54739138	Neural	3'	0.2676056338028169	0.06140350877192983	71	114
191363	Dpe39:55138305	Neural	Rec	0.20821917808219176	0.010330578512396695	365	484
191388	Dpe39:57818456	Neural	Rec	0.7188703465982028	0.0210896309314587	779	569
191401	Dpe40:4221274	Neural	Rec	0.2809633027522936	0.013071895424836602	872	918
191403	Dpe40:4221286	Neural	Rec	0.3378076062639821	0.037815126050420166	894	952
191404	Dpe40:4221287	Neural	Rec	0.271523178807947	0.011591148577449948	906	949
191423	Dpe40:7095537	Ubiq-Low	Rec	0.0380725758477097	0.022222222222222227	1681	45
191453	Dpe40:10277320	Neural	Rec	0.38509316770186336	0.012285012285012284	322	814
191496	Dpe40:11302057	Neural	3'	0.3812316715542522	0.014799154334038053	341	473
191514	Dpe40:11303701	Neural	Rec	0.5721153846153846	0.022140221402214017	832	1084
191518	Dpe40:11304388	Neural	Rec	0.6090909090909091	0.02815177478580172	660	817
191527	Dpe40:11430335	Neural	Syn	0.2357043235704324	0.02194244604316547	1434	2780
191528	Dpe40:11430341	Neural	Syn	0.3234442836468885	0.013953488372093023	1382	2795
191531	Dpe40:11430368	Neural	Syn	0.0795198799699925	0.02162565249813572	1333	2682
191561	Dpe40:12176453	Neural	Rec	0.6536050156739812	0.014455782312925169	1276	1176
191584	Dpe40:12540741	Ubiq-Med	Rec	0.020134228187919462	0.05555555555555555	149	126
191587	Dpe40:12540790	Ubiq-Low	Syn	0.02693602693602693	0.03292181069958848	297	243
191589	Dpe40:12540825	Ubiq-Med	Rec	0.012658227848101266	0.05058365758754864	316	257
191591	Dpe40:12540873	Ubiq-Med	Rec	0.010273972602739724	0.11894273127753305	292	227
191604	Dpe40:12569102	Neural	Rec	0.07913669064748201	0.043824701195219126	139	251
191672	Dpe40:12958654	Neural	3'	0.1623931623931624	0.1	117	130
191673	Dpe40:12958665	Ubiq-High	3'	0.9629629629629628	0.9925925925925926	135	135
191674	Dpe40:12958701	Neural	3'	0.1021897810218978	0.06206896551724138	137	145
191676	Dpe40:12958793	Ubiq-Med	3'	0.1176470588235294	0.1724137931034483	68	58
191677	Dpe40:12959167	Ubiq-Med	Intron	0.06451612903225806	0.21428571428571427	93	84
191678	Dpe40:12959169	Ubiq-Med	Intron	0.021739130434782608	0.06976744186046513	92	86
191679	Dpe40:12959183	Neural	Intron	0.2222222222222222	0.10144927536231883	63	69
191680	Dpe40:12959185	Neural	Intron	0.4126984126984127	0.14925373134328354	63	67
191681	Dpe40:12959456	Ubiq-Med	Intron	0.15217391304347827	0.18461538461538465	46	65
191682	Dpe40:12959457	Neural	Intron	0.4680851063829787	0.3043478260869565	47	69
191683	Dpe40:12959462	Ubiq-Med	Intron	0.038461538461538464	0.1095890410958904	52	73
191685	Dpe40:12959487	Neural	Intron	0.234375	0.0505050505050505	64	99
191686	Dpe40:12959980	Ubiq-Low	Intron	0.030075187969924814	0.03	133	200
191687	Dpe40:12960225	Ubiq-Med	Intron	0.034722222222222224	0.06944444444444445	144	144
191688	Dpe40:12960240	Ubiq-Med	Intron	0.2542372881355932	0.3643410852713178	118	129
191689	Dpe40:12960245	Ubiq-Med	Intron	0.17829457364341084	0.3333333333333333	129	129
191690	Dpe40:12960250	Neural	Intron	0.07258064516129033	0.031746031746031744	124	126
191692	Dpe40:12963773	Ubiq-Med	Intron	0.37777777777777777	0.4076923076923077	45	130
191693	Dpe40:12963775	Neural	Intron	0.08695652173913042	0.04651162790697674	46	129
191694	Dpe40:12963778	Ubiq-Low	Intron	0.02325581395348837	0.047619047619047616	43	126
191695	Dpe40:12963783	Neural	Intron	0.43478260869565216	0.2519685039370079	46	127
191696	Dpe40:12963793	Ubiq-Med	Intron	0.061224489795918366	0.12931034482758622	49	116
191697	Dpe40:12963797	Neural	Intron	0.14	0.05128205128205128	50	117
191698	Dpe40:12965171	Ubiq-Med	Intron	0.3384615384615385	0.2327044025157233	65	159
191699	Dpe40:12965185	Ubiq-Med	Intron	0.06666666666666668	0.05921052631578948	45	152
191700	Dpe40:12965187	Neural	Intron	0.2727272727272727	0.11333333333333333	44	150
191701	Dpe40:12965196	Ubiq-High	Intron	0.7317073170731707	0.8760330578512396	41	121
191702	Dpe40:12965197	Ubiq-Med	Intron	0.225	0.44166666666666665	40	120
191703	Dpe40:12965198	Ubiq-Med	Intron	0.11904761904761905	0.19834710743801653	42	121
191704	Dpe40:12965239	Ubiq-Low	Intron	0.0125	0.02734375	80	256
191705	Dpe40:12965244	Ubiq-Med	Intron	0.05813953488372092	0.1510791366906475	86	278
191706	Dpe40:12965250	Ubiq-Med	Intron	0.13793103448275862	0.09854014598540146	87	274
191707	Dpe40:12965251	Neural	Intron	0.10344827586206896	0.05147058823529412	87	272
191708	Dpe40:12965255	Ubiq-Low	Intron	0.043478260869565216	0.04482758620689655	92	290
191709	Dpe40:12965259	Ubiq-Med	Intron	0.06315789473684211	0.04391891891891892	95	296
191711	Dpe40:12965281	Neural	Intron	0.12962962962962962	0.05806451612903226	108	310
191712	Dpe40:12965282	Neural	Intron	0.5405405405405406	0.14006514657980454	111	307
191713	Dpe40:12965375	Neural	Intron	0.05172413793103448	0.010714285714285714	116	280
191714	Dpe40:12965467	Neural	Intron	0.18072289156626506	0.05185185185185185	83	135
191715	Dpe40:12965511	Ubiq-Low	Intron	0.05	0.04477611940298507	80	134
191716	Dpe40:12965520	Ubiq-Med	Intron	0.05333333333333334	0.07751937984496124	75	129
191717	Dpe40:12965526	Neural	Intron	0.09375	0.017699115044247787	64	113
191718	Dpe40:12965527	Neural	Intron	0.140625	0.017241379310344827	64	116
191719	Dpe40:12966754	Neural	Intron	0.1869918699186992	0.04406779661016949	123	295
191720	Dpe40:12966755	Neural	Intron	0.3467741935483871	0.07023411371237458	124	299
191721	Dpe40:12966874	Ubiq-Low	Intron	0.013513513513513514	0.02666666666666667	148	300
191725	Dpe40:12967753	Ubiq-Med	Intron	0.11038961038961037	0.10982658959537572	154	346
191729	Dpe40:12968413	Ubiq-Med	Intron	0.06993006993006994	0.06547619047619048	143	336
191730	Dpe40:12968431	Ubiq-Low	Intron	0.0145985401459854	0.028125	137	320
191732	Dpe40:12968444	Neural	Intron	0.12598425196850396	0.02243589743589744	127	312
191733	Dpe40:12968448	Neural	Intron	0.17094017094017094	0.04827586206896552	117	290
191734	Dpe40:12968449	Neural	Intron	0.3189655172413793	0.15807560137457044	116	291
191735	Dpe40:12968456	Ubiq-Low	Intron	0.04854368932038835	0.0199203187250996	103	251
191736	Dpe40:12968534	Neural	Intron	0.09302325581395347	0.023529411764705882	86	170
191737	Dpe40:12968535	Ubiq-Med	Intron	0.035294117647058816	0.0755813953488372	85	172
191738	Dpe40:12968665	Neural	Intron	0.24489795918367346	0.101010101010101	49	99
191739	Dpe40:12968676	Ubiq-High	Intron	0.8936170212765957	0.9285714285714286	47	112
191740	Dpe40:12968694	Ubiq-Med	Intron	0.11666666666666667	0.15789473684210525	60	152
191741	Dpe40:12968696	Ubiq-Med	Intron	0.0625	0.06289308176100629	64	159
191742	Dpe40:12968704	Neural	Intron	0.14285714285714285	0.06211180124223601	63	161
191743	Dpe40:12968709	Neural	Intron	0.18461538461538465	0.09580838323353294	65	167
191746	Dpe40:12969100	Neural	3'	0.054545454545454536	0.014836795252225518	110	337
191747	Dpe40:12969143	Neural	3'	0.08661417322834647	0.017948717948717947	127	390
191748	Dpe40:12969152	Neural	3'	0.1864406779661017	0.010610079575596816	118	377
191749	Dpe40:12969260	Neural	3'	0.7222222222222222	0.3559322033898305	36	118
191750	Dpe40:12969264	Neural	3'	0.1875	0.08421052631578947	32	95
191751	Dpe40:12969265	Ubiq-High	3'	0.8333333333333334	0.7422680412371134	30	97
191752	Dpe40:12969373	Ubiq-Med	3'	0.08163265306122447	0.07692307692307693	49	156
191753	Dpe40:12970091	Neural	3'	0.08602150537634409	0.02564102564102564	93	507
191754	Dpe40:12970101	Ubiq-High	3'	0.6933333333333334	0.6737739872068229	75	469
191755	Dpe40:12970103	Ubiq-Med	3'	0.22535211267605634	0.1592356687898089	71	471
191756	Dpe40:12970104	Ubiq-Low	3'	0.013888888888888888	0.03829787234042553	72	470
191757	Dpe40:12970105	Ubiq-Low	3'	0.040540540540540536	0.04025423728813559	74	472
191758	Dpe40:12970108	Neural	3'	0.05555555555555555	0.035564853556485365	72	478
191759	Dpe40:12970160	Neural	3'	0.1176470588235294	0.011928429423459244	119	503
191766	Dpe40:13012181	Neural	3'	0.7314285714285714	0.11197916666666667	350	384
191767	Dpe40:13012189	Ubiq-Low	3'	0.01694915254237288	0.018567639257294433	354	377
191769	Dpe40:13012217	Ubiq-Low	3'	0.012269938650306749	0.014204545454545452	326	352
191775	Dpe40:13013238	Neural	3'	0.20481927710843373	0.0113314447592068	249	353
191779	Dpe40:13013292	Ubiq-Med	3'	0.0198019801980198	0.07114624505928854	202	253
191780	Dpe40:13013293	Ubiq-Low	3'	0.02985074626865672	0.03891050583657588	201	257
191781	Dpe40:13013294	Neural	3'	0.13930348258706468	0.0694980694980695	201	259
191783	Dpe40:13013309	Neural	3'	0.11650485436893206	0.057522123893805316	206	226
191785	Dpe40:13014097	Neural	3'	0.16455696202531644	0.015748031496062992	79	127
191792	Dpe40:13028923	Ubiq-Low	Rec	0.013043478260869565	0.01891891891891892	230	370
191810	Dpe40:13460048	Neural	Rec	0.31374321880651	0.01147098515519568	2212	2964
191826	Dpe40:14614294	Neural	3'	0.7953667953667953	0.27450980392156865	259	51
191827	Dpe40:14614295	Ubiq-Med	3'	0.06589147286821706	0.07407407407407407	258	54
191828	Dpe40:14614299	Neural	3'	0.556420233463035	0.3076923076923077	257	52
191829	Dpe40:14614300	Ubiq-Med	3'	0.5747126436781609	0.6	261	50
191830	Dpe40:14614379	Ubiq-Med	3'	0.4411764705882353	0.42857142857142855	68	14
191831	Dpe40:14614387	Neural	3'	0.1111111111111111	0.07142857142857142	63	14
191847	Dpe40:14960797	Neural	Rec	0.10002217786648923	0.03241182078169685	4509	2098
191853	Dpe40:14960934	Neural	Rec	0.4165617920966524	0.17554347826086958	3973	1840
191884	Dpe40:14962602	Neural	Rec	0.6839032527105922	0.13442498095963445	4796	2626
191890	Dpe40:14962656	Neural	Rec	0.2550977944236371	0.01856973528249704	4806	2531
191934	Dpe40:14963969	Neural	Syn	0.223737108897046	0.01766996106618748	5721	3339
191945	Dpe40:14964146	Neural	Syn	0.32383966244725737	0.02305065452475811	5688	3514
191955	Dpe40:14964402	Neural	Rec	0.6225433526011561	0.28303152246814217	5190	2982
191973	Dpe40:14970546	Ubiq-Med	Syn	0.07060010085728692	0.049164208456243856	1983	1017
191983	Dpe40:15029526	Neural	Rec	0.5826873385012921	0.10300925925925926	774	864
191989	Dpe40:15098776	Ubiq-High	Rec	1.0	0.9929328621908128	48	283
191990	Dpe40:15098783	Ubiq-High	Syn	1.0	0.994750656167979	70	381
191991	Dpe40:15107069	Ubiq-Med	Rec	0.2380952380952381	0.16981132075471694	21	106
191996	Dpe40:15519359	Neural	3'	0.1299093655589124	0.012440191387559809	993	1045
192000	Dpe40:15519393	Neural	3'	0.2396514161220044	0.09417989417989417	918	945
192001	Dpe40:15519397	Neural	3'	0.5593419506462984	0.32945285215366704	851	859
192012	Dpe40:15794558	Neural	3'	0.3625418060200669	0.01702537744940572	5980	12452
192018	Dpe40:15814190	Neural	Rec	0.7721774193548387	0.07692307692307693	992	13
192094	Dpe40:16068130	Ubiq-Med	Intron	0.04100946372239748	0.1	317	10
192113	Dpe40:16133442	Neural	Rec	0.2728957528957529	0.01413460638397454	6475	10683
192169	Dpe40:16461155	Neural	Rec	0.4206798866855524	0.02197802197802198	706	364
192188	Dpe40:17475142	Neural	Intron	0.08444444444444445	0.03954802259887006	225	177
192189	Dpe40:17475146	Ubiq-Low	Intron	0.02469135802469136	0.02538071065989848	243	197
